"ISO","ID","HORI","BTOP","BBOT","SAMPLENO","PHH2O","PHKCL","PHCACL2","CACO3","CASO4","ORGC","ORGN","C/N","CA","MG","NA","K","SUM","EXACID","EXAL","CECSOIL","CECCLAY","CECORG","ECEC","BS","ALS","ESP","EC","CHEMREM","EDITDATE","VERIFIED"
"RU",208,1,0,17,"810027",6.09999990463257,5.19999980926514,,,,,,,,,,,,,,,,,,,,,0.209999993443489,"","16.09.1992",""
"RU",208,2,17,30,"810028",6.30000019073486,5.09999990463257,,,,,,,,,,,,,,,,,,,,,0.0799999982118607,"","16.09.1992",""
"RU",208,3,30,38,"810029",5.69999980926514,4.5,,,,,,,,,,,,,,,,,,,,,0.109999999403954,"","16.09.1992",""
"RU",208,4,38,53,"810030",4.69999980926514,3.79999995231628,,,,,,,,,,,,,,,,,,,,,0.119999997317791,"","16.09.1992",""
"RU",208,5,53,64,"810031",4.5,4,,,,,,,,,,,,,,,,,,,,,0.0799999982118607,"","16.09.1992",""
"RU",208,6,64,80,"810032",4.59999990463257,4.19999980926514,,,,,,,,,,,,,,,,,,,,,0.0900000035762787,"","16.09.1992",""
"RU",208,7,80,93,"810033",4.69999980926514,4.40000009536743,,,,,,,,,,,,,,,,,,,,,0.0799999982118607,"","16.09.1992",""
"RU",208,8,93,100,"810034",4.69999980926514,4.30000019073486,,,,,,,,,,,,,,,,,,,,,0.109999999403954,"","16.09.1992",""
"RU",213,1,4,0,"810035",,,,,,,,,,,,,,,,,,,,,,,,"","16.09.1992",""
"RU",213,2,0,10,"810036",4,3.09999990463257,,,,,,,,,,,,,,,,,,,,,0.0799999982118607,"","16.09.1992",""
"RU",213,3,10,19,"810037",4.80000019073486,3.79999995231628,,,,,,,,,,,,,,,,,,,,,0.0299999993294477,"","16.09.1992",""
"RU",213,4,19,32,"810038",5.30000019073486,4.30000019073486,,,,,,,,,,,,,,,,,,,,,0.0299999993294477,"","16.09.1992",""
"RU",213,5,32,46,"810039",5.69999980926514,4.5,,,,,,,,,,,,,,,,,,,,,0.0199999995529652,"","16.09.1992",""
"RU",213,6,46,68,"810040",4.5,3.70000004768372,,,,,,,,,,,,,,,,,,,,,0.180000007152557,"","16.09.1992",""
"RU",213,7,68,96,"810041",4.59999990463257,3.79999995231628,,,,,,,,,,,,,,,,,,,,,0.180000007152557,"","16.09.1992",""
"GE",1,1,0,15,"820009",4.5,3.90000009536743,,,,5.3600001335144,,,1.60000002384186,0.800000011920929,0.5,0.699999988079071,3.59999990463257,,,23.7000007629395,43,18.7999992370605,3.59999990463257,15,,,0.280000001192093,"","16.09.1992",""
"GE",1,2,15,29,"820010",4.40000009536743,3.90000009536743,,,,4.15000009536743,,,0.400000005960464,0.5,0.699999988079071,0.400000005960464,2,,,20.7999992370605,37,14.5,2,10,,,0.270000010728836,"","16.09.1992",""
"GE",1,3,29,40,"820011",4.09999990463257,3.79999995231628,,,,2.6800000667572,,,0.400000005960464,0.400000005960464,0.400000005960464,0.300000011920929,1.5,,,20.6000003814697,36,9.39999961853027,1.5,7,,,0.479999989271164,"","16.09.1992",""
"GE",1,4,40,55,"820012",4.09999990463257,3.70000004768372,,,,3.39000010490417,,,0.400000005960464,0.300000011920929,0,0.300000011920929,1,,,19.5,29,11.8999996185303,1,5,,,0.46000000834465,"","16.09.1992",""
"GE",1,5,55,70,"820013",4,3.79999995231628,,,,1.88999998569489,,,0.400000005960464,0.300000011920929,0.5,0.200000002980232,1.39999997615814,,,17.7000007629395,27,6.59999990463257,1.39999997615814,8,,,0.349999994039536,"Spec. surf. and part.size after deferr. available","16.09.1992",""
"GE",1,6,70,80,"820014",4.19999980926514,3.79999995231628,,,,1.20000004768372,,,0.800000011920929,0.5,0.5,0.200000002980232,2,,,17.2000007629395,28,4.19999980926514,2,12,,,0.159999996423721,"","16.09.1992",""
"GE",1,7,80,90,"820015",,,,,,1.30999994277954,,,0.400000005960464,0.300000011920929,0,0.200000002980232,0.899999976158142,,,16.7999992370605,29,4.59999990463257,0.899999976158142,5,,,,"Spec. surf. and part.size after deferr. available","16.09.1992",""
"GE",1,8,90,97,"820016",,,,,,1.35000002384186,,,1.20000004768372,0.400000005960464,0,0.300000011920929,1.89999997615814,,,18.6000003814697,33,4.69999980926514,1.89999997615814,10,,,,"","16.09.1992",""
"GE",2,1,0,12,"820001",4.5,3.90000009536743,,,,4.76999998092651,,,16.6000003814697,0.5,0,0.400000005960464,17.5,,,28,48,16.7000007629395,17.5,62,,,0.209999993443489,"","16.09.1992",""
"GE",2,2,12,34,"820002",4.40000009536743,3.79999995231628,,,,1.98000001907349,,,0,0.200000002980232,0,0.100000001490116,0.300000011920929,,,18.5,33,6.90000009536743,0.300000011920929,2,,,0.109999999403954,"","16.09.1992",""
"GE",2,3,34,49,"820003",4,3.59999990463257,,,,0.879999995231628,,,6,0.200000002980232,0,0.100000001490116,6.30000019073486,,,11.6999998092651,21,3.09999990463257,6.30000019073486,54,,,0.150000005960464,"","16.09.1992",""
