"Batch_Labid","W350","W360","W370","W380","W390","W400","W410","W420","W430","W440","W450","W460","W470","W480","W490","W500","W510","W520","W530","W540","W550","W560","W570","W580","W590","W600","W610","W620","W630","W640","W650","W660","W670","W680","W690","W700","W710","W720","W730","W740","W750","W760","W770","W780","W790","W800","W810","W820","W830","W840","W850","W860","W870","W880","W890","W900","W910","W920","W930","W940","W950","W960","W970","W980","W990","W1000","W1010","W1020","W1030","W1040","W1050","W1060","W1070","W1080","W1090","W1100","W1110","W1120","W1130","W1140","W1150","W1160","W1170","W1180","W1190","W1200","W1210","W1220","W1230","W1240","W1250","W1260","W1270","W1280","W1290","W1300","W1310","W1320","W1330","W1340","W1350","W1360","W1370","W1380","W1390","W1400","W1410","W1420","W1430","W1440","W1450","W1460","W1470","W1480","W1490","W1500","W1510","W1520","W1530","W1540","W1550","W1560","W1570","W1580","W1590","W1600","W1610","W1620","W1630","W1640","W1650","W1660","W1670","W1680","W1690","W1700","W1710","W1720","W1730","W1740","W1750","W1760","W1770","W1780","W1790","W1800","W1810","W1820","W1830","W1840","W1850","W1860","W1870","W1880","W1890","W1900","W1910","W1920","W1930","W1940","W1950","W1960","W1970","W1980","W1990","W2000","W2010","W2020","W2030","W2040","W2050","W2060","W2070","W2080","W2090","W2100","W2110","W2120","W2130","W2140","W2150","W2160","W2170","W2180","W2190","W2200","W2210","W2220","W2230","W2240","W2250","W2260","W2270","W2280","W2290","W2300","W2310","W2320","W2330","W2340","W2350","W2360","W2370","W2380","W2390","W2400","W2410","W2420","W2430","W2440","W2450","W2460","W2470","W2480","W2490","W2500"
"FS15R_FS4156","0.150548","0.13506","0.1316265","0.1349605","0.147695","0.15323","0.160774","0.170083","0.187112","0.2058575","0.2167745","0.2165145","0.215022","0.2201965","0.235227","0.2562185","0.2772035","0.298411","0.322459","0.3516735","0.3863725","0.4242435","0.460935","0.4916575","0.512193","0.5257535","0.5331175","0.5365805","0.539009","0.5413415","0.543792","0.5464615","0.550071","0.554511","0.559962","0.566562","0.5737285","0.5819275","0.5897235","0.5964725","0.60203","0.6054255","0.6067485","0.606112","0.603192","0.5988915","0.593487","0.5869695","0.58006","0.5730235","0.5659435","0.559118","0.5527875","0.547125","0.542379","0.5380305","0.534264","0.531632","0.5296565","0.5275865","0.5256645","0.526072","0.5238725","0.524686","0.5262205","0.527951","0.5298895","0.532443","0.5349465","0.5379175","0.541246","0.544797","0.5489685","0.5535195","0.5586425","0.5640985","0.5699015","0.576301","0.582863","0.5896875","0.5963785","0.602918","0.609517","0.6161895","0.6224135","0.6282545","0.6333155","0.637291","0.6392595","0.6403535","0.6433005","0.647241","0.649878","0.6495435","0.644777","0.636837","0.629035","0.6267575","0.623575","0.619777","0.6076075","0.584905","0.5556785","0.4850775","0.4593625","0.4828985","0.433813","0.432096","0.534433","0.5747305","0.587709","0.5961795","0.602328","0.607693","0.611376","0.6141025","0.620469","0.624718","0.627509","0.629682","0.6312885","0.632559","0.633419","0.6340665","0.6345015","0.6347935","0.634459","0.6340105","0.633188","0.632504","0.631609","0.630745","0.629787","0.6285935","0.627142","0.6256005","0.623848","0.6215495","0.6184965","0.614531","0.610624","0.6069555","0.6020165","0.595647","0.5881515","0.58337","0.5795605","0.5786315","0.5781825","0.577598","0.581787","0.577291","0.5536395","0.518628","0.4958155","0.4656345","0.4409515","0.435238","0.4384655","0.4428985","0.4484495","0.4556685","0.463798","0.4719275","0.4797145","0.48669","0.4938005","0.498525","0.502087","0.5032585","0.5013565","0.497662","0.4932295","0.4867125","0.480651","0.4738845","0.458046","0.4546305","0.439478","0.4016985","0.3545505","0.3106395","0.274339","0.2579425","0.268289","0.23837","0.2347615","0.3175695","0.35133","0.3551375","0.3598965","0.356658","0.3540195","0.3441785","0.327554","0.310684","0.299839","0.296615","0.29485","0.287498","0.269828","0.263783","0.2572275","0.24186","0.245377","0.254604","0.2580345","0.2535325","0.2426295","0.2312655","0.2282465","0.228278","0.226144","0.2308705","0.2365515","0.234847"
"FS15R_FS4157","0.0473505","0.0467845","0.0398365","0.0401775","0.0386035","0.0402145","0.0410835","0.0423225","0.0447785","0.047617","0.050787","0.0526805","0.0546275","0.05674","0.060073","0.0642075","0.0679985","0.0723375","0.0775795","0.0850975","0.0956385","0.1094065","0.125542","0.141928","0.155485","0.16701","0.176241","0.184268","0.1919215","0.199265","0.206476","0.213697","0.221302","0.229065","0.237166","0.245453","0.253609","0.2617765","0.269229","0.2762175","0.2824635","0.287694","0.292326","0.2961865","0.2992555","0.3017475","0.3040075","0.3057355","0.3074335","0.3094115","0.3112375","0.3132305","0.3157065","0.318513","0.3215875","0.324904","0.328645","0.332943","0.3375335","0.3422355","0.347108","0.352305","0.3578175","0.364154","0.3696225","0.3747585","0.380348","0.3858","0.390726","0.3958495","0.4005875","0.405299","0.410268","0.4152195","0.4201865","0.4252525","0.4301225","0.435304","0.440441","0.4454325","0.450285","0.454676","0.459107","0.463435","0.467858","0.472114","0.4761575","0.480032","0.4834445","0.4865175","0.489649","0.4927665","0.495711","0.4981715","0.4998285","0.501143","0.5022845","0.5039225","0.50521","0.5065525","0.5067825","0.505095","0.50228","0.4908015","0.47707","0.4728245","0.4618385","0.4642205","0.488125","0.4941315","0.4965655","0.499298","0.5029645","0.506939","0.5098025","0.512293","0.5149745","0.517206","0.519362","0.521166","0.5226145","0.524422","0.5262325","0.527758","0.52916","0.5305055","0.5316355","0.5326525","0.5334305","0.5342555","0.534714","0.535106","0.5357045","0.5360815","0.5365045","0.536856","0.5367025","0.5362985","0.5356665","0.5352495","0.5346505","0.5337715","0.5330185","0.532439","0.531568","0.531346","0.5289385","0.5301345","0.531121","0.5321895","0.532451","0.531245","0.523891","0.5092125","0.491093","0.466148","0.44565","0.438198","0.438434","0.441748","0.447227","0.4536235","0.4605665","0.4678445","0.475094","0.48198","0.488682","0.4944125","0.49888","0.502285","0.504802","0.5065485","0.507819","0.5084535","0.5091275","0.509554","0.5080885","0.5087415","0.5051875","0.4923155","0.468575","0.4452795","0.4286175","0.417783","0.411897","0.39303","0.3930265","0.4379945","0.450585","0.448944","0.443344","0.4378595","0.4337505","0.4339395","0.431186","0.425154","0.419596","0.41693","0.4170435","0.4133995","0.4056835","0.4008005","0.397307","0.3881025","0.3884905","0.3910215","0.391191","0.385871","0.375739","0.368965","0.3620615","0.3585635","0.357925","0.3551055","0.362711","0.359896"
"FS15R_FS4158","0.0593135","0.04553","0.0423615","0.041092","0.0419355","0.0413375","0.042886","0.0436835","0.0467175","0.049413","0.052135","0.0540215","0.055469","0.05739","0.0606525","0.0645535","0.068599","0.072809","0.078104","0.0855345","0.096071","0.1099885","0.126368","0.1433285","0.1576045","0.1697595","0.179404","0.18751","0.195086","0.2022595","0.209209","0.21607","0.2233175","0.2308295","0.2386735","0.2466885","0.2544835","0.262404","0.2696975","0.276333","0.282291","0.2871465","0.291292","0.294673","0.2970495","0.299099","0.300671","0.3019795","0.3031525","0.3044585","0.3058035","0.3072435","0.3092425","0.311427","0.314216","0.3171355","0.320551","0.3244375","0.328854","0.3333055","0.3380375","0.343054","0.348081","0.3536","0.3588315","0.364006","0.369654","0.3751505","0.3805165","0.3856375","0.390513","0.395528","0.4004825","0.405697","0.411148","0.4164695","0.42193","0.427319","0.43285","0.4384525","0.4437985","0.448697","0.4537775","0.458467","0.4633695","0.468177","0.4727765","0.4771045","0.480886","0.4842905","0.4878355","0.4913715","0.494659","0.497206","0.4991245","0.5005235","0.5015725","0.503115","0.5045095","0.505936","0.5058045","0.503651","0.5000275","0.486138","0.46903","0.4630715","0.45083","0.4540495","0.4821245","0.489186","0.4920165","0.4952855","0.499846","0.5043945","0.507689","0.510377","0.513435","0.5159005","0.518381","0.520406","0.521899","0.5241195","0.526166","0.5279505","0.5293765","0.530629","0.531939","0.532852","0.533712","0.534285","0.5348705","0.5352","0.535674","0.5360365","0.536326","0.536581","0.536484","0.53612","0.535363","0.5344225","0.5335225","0.53249","0.5314085","0.5301485","0.5289525","0.5285605","0.5249475","0.525955","0.526893","0.5276455","0.528178","0.525836","0.5162425","0.4984085","0.4776725","0.4507685","0.4294895","0.4224535","0.422905","0.426818","0.4328005","0.439621","0.447093","0.45454","0.4625325","0.4702695","0.476857","0.48264","0.4876655","0.4915085","0.494273","0.4961525","0.497527","0.497934","0.498014","0.4985145","0.496737","0.496877","0.492564","0.477671","0.4510235","0.424773","0.407855","0.39673","0.389614","0.3691775","0.368539","0.417219","0.4314395","0.4295605","0.4236345","0.417852","0.4135405","0.414241","0.411717","0.405612","0.398952","0.3958715","0.3956155","0.3918865","0.382677","0.3785135","0.374412","0.3649985","0.3636425","0.3680345","0.3669615","0.361365","0.3535635","0.3433005","0.3366625","0.334896","0.3351905","0.3296565","0.3246335","0.3367845"
"FS15R_FS4159","0.0406295","0.0396475","0.0365075","0.0353835","0.0363095","0.0353415","0.0341345","0.036251","0.037852","0.040231","0.0423775","0.0437315","0.0450535","0.046591","0.0494415","0.052578","0.0560835","0.05954","0.0640805","0.0707055","0.0803725","0.0938475","0.1102825","0.127665","0.142483","0.1552435","0.1653375","0.173799","0.1816015","0.188901","0.1960245","0.203059","0.2105165","0.21823","0.226349","0.234609","0.2427145","0.250855","0.2583585","0.2650845","0.270996","0.2757255","0.279668","0.2827015","0.284931","0.286579","0.2879235","0.2889165","0.289883","0.291012","0.292354","0.2937875","0.2957","0.298125","0.3010505","0.304295","0.3079045","0.312217","0.316862","0.3216475","0.3267225","0.3324355","0.338028","0.3451595","0.351182","0.3565","0.3623095","0.368007","0.373469","0.3786925","0.3835205","0.388447","0.3934865","0.398584","0.403879","0.408858","0.413966","0.419246","0.424542","0.4296705","0.4346715","0.439297","0.443839","0.4483875","0.4527885","0.4571585","0.4613975","0.4651945","0.4685465","0.471584","0.474796","0.47799","0.480752","0.4831015","0.484626","0.4856395","0.486432","0.487614","0.488746","0.489872","0.4895745","0.487122","0.48314","0.4688445","0.4527265","0.448135","0.4355665","0.438617","0.4661395","0.47304","0.4757095","0.4787515","0.4830825","0.487298","0.4903945","0.4928895","0.4959025","0.4982975","0.5006145","0.5026205","0.504042","0.5060685","0.508066","0.509605","0.511148","0.51248","0.51358","0.5145475","0.5153395","0.5160855","0.5165825","0.516966","0.5175785","0.517974","0.518471","0.5189545","0.518855","0.518516","0.5177805","0.517074","0.5161255","0.5151035","0.514292","0.5131245","0.511981","0.5117525","0.5088325","0.509791","0.511009","0.5117995","0.5122745","0.51","0.500992","0.4832805","0.4637215","0.4380745","0.4173875","0.4108715","0.411534","0.415565","0.420969","0.427404","0.4347565","0.442097","0.4496575","0.4568445","0.463664","0.4694955","0.4744455","0.4785515","0.481657","0.48357","0.4851835","0.485792","0.4862665","0.4866055","0.4849315","0.485102","0.4811975","0.466728","0.440482","0.4149225","0.3968165","0.3849435","0.379016","0.3594105","0.3598585","0.4085865","0.4231155","0.4213715","0.416326","0.411215","0.40705","0.4075365","0.4044615","0.398439","0.391907","0.3889195","0.388705","0.384946","0.3750615","0.370248","0.365932","0.356799","0.355978","0.359778","0.3602605","0.3528575","0.3459865","0.3345255","0.330531","0.3258155","0.3227995","0.3246265","0.320921","0.322408"
"FS15R_FS4160","0.0331515","0.040128","0.035242","0.03299","0.0344235","0.033088","0.0339365","0.0340495","0.0357095","0.0370015","0.0383905","0.0396605","0.0406065","0.0418105","0.0438875","0.046165","0.0483585","0.051138","0.0545275","0.059954","0.0682415","0.080198","0.0956175","0.112567","0.1275125","0.140616","0.150967","0.159719","0.1677365","0.1752265","0.182526","0.1899155","0.1977375","0.2058375","0.21439","0.2231695","0.2317985","0.2404","0.2482665","0.2553045","0.2615715","0.2665295","0.270527","0.273726","0.2758295","0.277453","0.2788075","0.279802","0.280745","0.281903","0.2832895","0.284982","0.2871385","0.2899655","0.2932505","0.2968035","0.300975","0.3058845","0.3113305","0.316835","0.3227555","0.3286575","0.335192","0.342978","0.349332","0.3555505","0.361691","0.36788","0.373663","0.3790085","0.3841885","0.389055","0.394255","0.3992035","0.4042725","0.4093465","0.4143735","0.419316","0.4243675","0.4292355","0.4338735","0.4381125","0.442439","0.446559","0.450576","0.454617","0.4584395","0.461861","0.464771","0.4674735","0.470299","0.473029","0.475499","0.4774895","0.4786935","0.4792275","0.4797475","0.48065","0.481352","0.4821285","0.4813955","0.4785705","0.4737685","0.457747","0.4412935","0.438209","0.424371","0.427489","0.4558265","0.463002","0.4657995","0.468727","0.472879","0.476939","0.479939","0.4823095","0.4854425","0.4877485","0.4900825","0.492036","0.4935045","0.495138","0.497003","0.4986005","0.500034","0.5011325","0.502151","0.5030245","0.503789","0.5044685","0.5049625","0.505354","0.5059915","0.5064945","0.507043","0.507196","0.5071515","0.507101","0.506445","0.5055835","0.5046385","0.5035025","0.5023295","0.501235","0.5002725","0.4998345","0.4972785","0.4982905","0.4992845","0.5000535","0.500445","0.4983955","0.4887695","0.471036","0.452006","0.427098","0.406942","0.400593","0.4016195","0.405708","0.4108685","0.4172235","0.4243595","0.4315365","0.439049","0.446066","0.45307","0.458843","0.4642325","0.468237","0.471298","0.473543","0.474619","0.4754245","0.4756495","0.47607","0.47395","0.4745725","0.470299","0.455444","0.4292295","0.4032295","0.3833515","0.3704825","0.3656135","0.346815","0.3488685","0.3984025","0.4137345","0.4122715","0.407131","0.4021065","0.3984385","0.3987045","0.395165","0.3889505","0.382173","0.379336","0.37855","0.3740575","0.3650255","0.358874","0.3546255","0.344699","0.344375","0.3490015","0.34754","0.342096","0.333182","0.3227285","0.3192515","0.316678","0.3202585","0.3086395","0.3105315","0.3096595"
"FS15R_FS4161","0.041646","0.033096","0.038225","0.0354475","0.0326775","0.0314545","0.030906","0.031584","0.033076","0.0344815","0.035796","0.0367815","0.037719","0.0389325","0.040673","0.0430155","0.0452755","0.047747","0.050985","0.0562535","0.0644165","0.076366","0.092075","0.1097265","0.1254405","0.1392805","0.1502135","0.159338","0.167404","0.1748365","0.182001","0.189293","0.196962","0.204989","0.2134705","0.2221875","0.23082","0.239293","0.246896","0.253581","0.2592945","0.2636285","0.266972","0.2692885","0.270641","0.271412","0.27182","0.2720425","0.27224","0.272815","0.2735625","0.2747095","0.2764535","0.278635","0.2815755","0.2847675","0.2886075","0.293127","0.298161","0.3034705","0.3088855","0.3150675","0.3209355","0.328919","0.3347805","0.340559","0.3468835","0.3527215","0.358166","0.363286","0.3682515","0.373123","0.3779455","0.382785","0.3877305","0.392424","0.3971005","0.4019965","0.406822","0.4114435","0.4157925","0.4199805","0.42415","0.4282265","0.432147","0.4360585","0.4397545","0.4430575","0.4458095","0.4482965","0.4510535","0.453573","0.455976","0.4577855","0.458773","0.459293","0.459495","0.4603085","0.460888","0.461476","0.460577","0.4574725","0.452402","0.435582","0.4182265","0.4146915","0.400987","0.404426","0.4326705","0.4402065","0.443183","0.4463195","0.4505675","0.454788","0.4577935","0.4601985","0.463248","0.4655775","0.4678605","0.4698025","0.4712255","0.473123","0.474919","0.476334","0.477622","0.478804","0.4797235","0.4805165","0.48133","0.481993","0.482415","0.4828685","0.483372","0.483934","0.484356","0.4846025","0.484625","0.4844715","0.4838755","0.483029","0.4820925","0.480905","0.4798065","0.478527","0.477454","0.477136","0.475629","0.47607","0.4771475","0.4777485","0.4780635","0.475772","0.4660335","0.448552","0.4296775","0.4055155","0.3864","0.3806135","0.381419","0.385004","0.39028","0.396216","0.4026795","0.4095705","0.416543","0.423207","0.430009","0.4357355","0.4407665","0.444839","0.447884","0.450115","0.4512575","0.4518025","0.4519915","0.451784","0.449408","0.4490635","0.444216","0.4292905","0.4039655","0.3784035","0.359062","0.3463175","0.3415485","0.3229415","0.3245295","0.371907","0.3866575","0.385773","0.381687","0.376828","0.374047","0.374556","0.371849","0.3659115","0.36016","0.3570645","0.3562975","0.3523935","0.343007","0.3371145","0.3316535","0.321841","0.320519","0.32439","0.3239295","0.3186395","0.309146","0.3003225","0.2956685","0.2896085","0.2927985","0.285584","0.286446","0.2990705"
"FS15R_FS4162","0.0524575","0.0388365","0.0406425","0.036571","0.037411","0.036694","0.036241","0.0359735","0.037523","0.038975","0.0410205","0.042356","0.043145","0.044789","0.046906","0.049692","0.0522905","0.055321","0.0592915","0.0656855","0.076057","0.091593","0.113015","0.1380065","0.160845","0.1815325","0.1975235","0.210456","0.221259","0.2305875","0.239345","0.24789","0.257158","0.266805","0.277012","0.287323","0.297554","0.307423","0.316041","0.32311","0.3286285","0.3319825","0.3338155","0.334203","0.33322","0.331644","0.3297905","0.32765","0.325626","0.324246","0.323319","0.3228615","0.3234145","0.3245765","0.3266905","0.329493","0.3329075","0.3371095","0.3419525","0.3474205","0.352907","0.359323","0.365542","0.3721605","0.378857","0.3848795","0.3911715","0.3973075","0.4028085","0.407968","0.4128275","0.4174275","0.4222245","0.427102","0.43203","0.4367935","0.441615","0.446471","0.4513445","0.456153","0.460591","0.4647355","0.468889","0.4729135","0.476859","0.4806975","0.4843655","0.4875995","0.490115","0.4923895","0.4949065","0.497277","0.499469","0.5009655","0.501541","0.5014","0.5012105","0.501612","0.5018645","0.502198","0.5007325","0.496761","0.490498","0.4715355","0.4526175","0.4492335","0.433657","0.436824","0.4677555","0.4755605","0.478197","0.4812835","0.4858","0.4902235","0.493151","0.495532","0.4985705","0.500878","0.5030155","0.5049435","0.5062245","0.5081105","0.509964","0.511526","0.512621","0.5136435","0.5144905","0.51524","0.5157485","0.5162845","0.5166815","0.517058","0.517472","0.5178345","0.518143","0.518202","0.5182525","0.5179495","0.5173045","0.5162095","0.5149665","0.513646","0.5124445","0.5109455","0.509435","0.5090345","0.5052075","0.505449","0.5068915","0.5073375","0.5079895","0.505132","0.493677","0.474246","0.4546385","0.4298155","0.410149","0.4047545","0.406278","0.4099455","0.415317","0.4217405","0.4288955","0.4361355","0.443645","0.4513745","0.4581255","0.46425","0.470061","0.4745275","0.477529","0.4799815","0.481318","0.4822295","0.482886","0.4830845","0.480845","0.480842","0.476227","0.4603255","0.432861","0.4044655","0.383445","0.3700695","0.365242","0.3459065","0.348667","0.400305","0.415854","0.414208","0.408189","0.402491","0.398574","0.3994495","0.396259","0.390275","0.382739","0.380047","0.378828","0.374697","0.3638925","0.358564","0.352691","0.343476","0.3422055","0.346382","0.3470885","0.3407575","0.332321","0.3238895","0.3195095","0.3147345","0.315125","0.308808","0.3094445","0.309402"
"FS15R_FS4163","0.056038","0.04015","0.0401095","0.040994","0.040381","0.0400475","0.040045","0.040465","0.042924","0.0458985","0.048265","0.0497805","0.051449","0.0535095","0.056865","0.0609185","0.0650555","0.0693055","0.0749895","0.0838145","0.0975775","0.1184485","0.146616","0.1795605","0.2097615","0.236571","0.2569105","0.272221","0.284147","0.293904","0.302632","0.311111","0.3204505","0.330298","0.340887","0.3517605","0.362433","0.372645","0.381372","0.387915","0.392331","0.3939735","0.3934765","0.391257","0.387587","0.3830025","0.3783045","0.3734975","0.3688185","0.365017","0.361866","0.3593915","0.357992","0.3574335","0.357784","0.3589715","0.3609215","0.3637435","0.3673515","0.371222","0.3753665","0.380422","0.385359","0.389169","0.394677","0.399677","0.404635","0.4095865","0.4142925","0.4186665","0.422739","0.42686","0.4308485","0.4351095","0.4395605","0.443843","0.4482735","0.4527355","0.457394","0.462161","0.4663945","0.470695","0.4747245","0.4788635","0.4828125","0.48673","0.490392","0.4936185","0.4962455","0.4983845","0.5009275","0.50324","0.505233","0.506519","0.5069215","0.5065285","0.5059465","0.5059855","0.506022","0.5060045","0.504259","0.4997705","0.4930475","0.472908","0.453205","0.4494805","0.4336105","0.4366105","0.467007","0.4743405","0.476577","0.479606","0.4846095","0.4892775","0.4922785","0.4944665","0.49732","0.4991285","0.5013175","0.502787","0.5037885","0.505493","0.50729","0.5086515","0.509783","0.5106185","0.5111105","0.511596","0.511935","0.5122315","0.512348","0.5126455","0.5128035","0.5128375","0.5128215","0.5127095","0.5123995","0.511857","0.5109455","0.50959","0.5080695","0.5069175","0.505418","0.5036325","0.5019845","0.5012975","0.4967115","0.4972565","0.4982885","0.498803","0.498561","0.4955795","0.4837925","0.463728","0.445103","0.4214395","0.4033045","0.398422","0.4000755","0.403771","0.4088665","0.4152","0.4217575","0.4290665","0.436411","0.443326","0.449866","0.4559865","0.460995","0.4653475","0.468566","0.4706105","0.4719895","0.472325","0.472776","0.4732195","0.471133","0.4706505","0.466062","0.4505745","0.423538","0.396201","0.3751235","0.361781","0.3568885","0.3384945","0.340968","0.388988","0.4030095","0.4007245","0.393998","0.388191","0.3837315","0.386037","0.383556","0.377164","0.371142","0.3676485","0.3678055","0.3636325","0.353137","0.3475795","0.3426795","0.332812","0.332471","0.3362155","0.3357365","0.331549","0.322599","0.314239","0.3097355","0.307685","0.306184","0.304782","0.2978465","0.308857"
"FS15R_FS4164","0.072195","0.0541585","0.045574","0.0437995","0.044381","0.0436685","0.0425865","0.0437415","0.0456945","0.0479885","0.0511565","0.0527635","0.054193","0.0564045","0.060001","0.064286","0.0684575","0.0727605","0.0787","0.0880085","0.103242","0.1264425","0.1584955","0.1969605","0.232636","0.264457","0.288378","0.305949","0.3191655","0.329414","0.3384915","0.347409","0.3574515","0.3680325","0.379477","0.3915565","0.4033305","0.4145195","0.423619","0.430176","0.4338465","0.4342995","0.432013","0.4278735","0.421902","0.4152255","0.408681","0.401896","0.3958115","0.3907015","0.386468","0.3830805","0.380817","0.380099","0.3800365","0.3808355","0.3828355","0.385898","0.389857","0.3940925","0.3986295","0.4037955","0.409317","0.4143445","0.4199855","0.425445","0.430994","0.4363235","0.440982","0.445489","0.4497075","0.453639","0.457991","0.4623365","0.4669325","0.4713815","0.4758365","0.480576","0.4854315","0.490274","0.494922","0.4992025","0.5034715","0.507612","0.511794","0.5159195","0.519697","0.523005","0.525503","0.5275985","0.5299955","0.532367","0.534323","0.535493","0.535718","0.5350635","0.53412","0.5338615","0.5336865","0.533378","0.5312465","0.526148","0.5182345","0.495607","0.473937","0.469785","0.452561","0.4555725","0.4888835","0.4967375","0.498944","0.502265","0.5079715","0.5134535","0.5167485","0.518997","0.52193","0.5238725","0.526307","0.5277945","0.528742","0.5308285","0.532869","0.5344285","0.535453","0.5363905","0.5372015","0.5377365","0.538122","0.5383405","0.5386105","0.5387605","0.539161","0.5392035","0.539097","0.5390725","0.5387105","0.538366","0.537214","0.5356345","0.534119","0.532573","0.5308945","0.5288345","0.527108","0.5263875","0.5220915","0.522667","0.523187","0.523601","0.5237575","0.520162","0.5067835","0.484541","0.4650035","0.440113","0.4214075","0.416359","0.418309","0.4223765","0.427769","0.434359","0.441312","0.4489265","0.456682","0.464069","0.4710855","0.477247","0.483004","0.4876575","0.4907265","0.4929395","0.4943475","0.494742","0.49543","0.4950345","0.4925605","0.492241","0.487135","0.469838","0.4408205","0.410648","0.3880835","0.373215","0.3685475","0.349037","0.3514095","0.4029425","0.417948","0.414997","0.4066365","0.3997345","0.394972","0.3984135","0.3959905","0.3899465","0.383276","0.3799005","0.3790735","0.3748485","0.36389","0.357761","0.3525655","0.342629","0.3416525","0.3453545","0.345931","0.3403465","0.331939","0.3229065","0.3197075","0.3149405","0.3162295","0.3170225","0.3119875","0.318995"
"FS15R_FS4165","0.0538255","0.044016","0.0416535","0.03452","0.03639","0.03685","0.035648","0.0357055","0.0371","0.039215","0.0410255","0.0429345","0.044261","0.045646","0.0478705","0.050555","0.0529655","0.055595","0.059581","0.066415","0.0777305","0.0958645","0.1220185","0.154944","0.187152","0.2169245","0.239978","0.257262","0.270167","0.2803885","0.289372","0.298247","0.3081425","0.318795","0.3303735","0.3422095","0.353616","0.3640355","0.3720415","0.377031","0.378786","0.3771705","0.373065","0.3671685","0.35997","0.3524285","0.345034","0.338206","0.3322435","0.3273725","0.323636","0.3209425","0.3196985","0.319722","0.3206795","0.3228115","0.3258915","0.3301315","0.3351605","0.3408745","0.347083","0.3540115","0.3610565","0.3664205","0.373407","0.3803825","0.3874105","0.393276","0.398916","0.4039885","0.4082215","0.4124355","0.416734","0.4208855","0.4248815","0.429033","0.4331195","0.43734","0.441357","0.4452655","0.448814","0.4521125","0.4554125","0.4585175","0.461471","0.464464","0.467234","0.4694965","0.4711235","0.4723815","0.4740495","0.4757945","0.4771535","0.4778325","0.477462","0.476305","0.4751215","0.474774","0.4744345","0.4740735","0.4716525","0.4662635","0.458545","0.4365985","0.4155685","0.412048","0.39591","0.399311","0.4325585","0.4408825","0.443497","0.446506","0.451544","0.4562445","0.459177","0.461283","0.4641855","0.4662185","0.468502","0.4700375","0.4710605","0.4730215","0.4750585","0.476404","0.477622","0.478506","0.479391","0.480112","0.4805875","0.4810335","0.481431","0.481777","0.4820575","0.4821865","0.482374","0.482302","0.482163","0.4817355","0.4809465","0.479669","0.478174","0.4768675","0.475117","0.4734035","0.4715135","0.4706725","0.466302","0.466531","0.467489","0.4676945","0.4678895","0.4644575","0.4515405","0.430311","0.411649","0.38726","0.3690785","0.3647635","0.367069","0.3707985","0.376033","0.38219","0.3889215","0.396208","0.403362","0.410136","0.4169695","0.422826","0.427937","0.4318995","0.434911","0.4366755","0.437706","0.4376525","0.4379595","0.4374815","0.434105","0.4338735","0.4281905","0.410632","0.381517","0.352875","0.332269","0.3192165","0.314895","0.295993","0.2986205","0.349765","0.3657815","0.3635825","0.356735","0.3501765","0.3458025","0.3472755","0.3446435","0.3378295","0.3311085","0.3281505","0.3275085","0.3230685","0.3124255","0.3074425","0.302","0.292399","0.292288","0.297274","0.2967495","0.291679","0.2828195","0.274931","0.2723895","0.2691375","0.2660875","0.266309","0.268598","0.260616"
